nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT03376854,NCT03376854,1,0,4081708,Interventional radiology,Procedure,0,506332516,1028,1043,IR intervention,,0,,-99999,99999,1,1
NCT04193878,NCT04193878,1,0,4202832,Intubation,Procedure,0,506344316,777,787,Intubation,prior to enrollment,0,,-99999,99999,1,1
NCT04193878,NCT04193878,1,0,4202832,Intubation,Procedure,0,506344316,802,812,intubation,prior to enrollment,0,,-99999,99999,1,1
NCT04305457,NCT04305457,1,0,4202832,Intubation,Procedure,0,,905,915,intubation,for more than 72 hours,3,,-99999,99999,1,1
NCT04306393,NCT04306393,1,0,4202832,Intubation,Procedure,0,,242,251,intubated,at the time of enrollment,10000,,-99999,99999,1,1
NCT04326452,NCT04326452,1,1,4202832,Intubation,Procedure,1,,105,115,intubation,currently,10000,,-99999,99999,1,1
NCT04331366,NCT04331366,1,1,4202832,Intubation,Procedure,1,,165,175,intubation,,0,,-99999,99999,1,1
NCT03808922,NCT03808922_covid19sub,1,0,44790095,Invasive ventilation,Procedure,0,506339416,3830,3877,invasive mechanical ventilation,at randomization,0,,-99999,99999,1,1
NCT04317040,NCT04317040,1,0,44790095,Invasive ventilation,Procedure,0,506355416,514,545,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04320511,NCT04320511,1,0,44790095,Invasive ventilation,Procedure,0,506357216,330,357,Invasive ventilator support,,0,,-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,44790095,Invasive ventilation,Procedure,0,,1418,1449,invasive mechanical ventilation,history of,0,,-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,44790095,Invasive ventilation,Procedure,0,,488,519,invasive mechanical ventilation,history of,0,,-99999,99999,1,1
NCT04341675,NCT04341675,1,0,44790095,Invasive ventilation,Procedure,0,506397616,797,828,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04341727,NCT04341727,1,0,44790095,Invasive ventilation,Procedure,0,,989,1020,Invasive mechanical ventilation,Concurrent use of,0,,-99999,99999,1,1
NCT04345614,NCT04345614,1,0,44790095,Invasive ventilation,Procedure,0,,2646,2677,Invasive mechanical ventilation,sore throat,0,,-99999,99999,1,1
NCT04346615,NCT04346615,1,0,44790095,Invasive ventilation,Procedure,0,506410416,989,1020,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04351152,NCT04351152,1,0,44790095,Invasive ventilation,Procedure,0,506420216,907,938,invasive mechanical ventilation,prior to randomization,0,,-99999,99999,1,1
NCT04351152,NCT04351152,1,1,44790095,Invasive ventilation,Procedure,1,,493,524,invasive mechanical ventilation,History of,0,,-99999,99999,1,1
NCT04364737,NCT04364737,1,0,44790095,Invasive ventilation,Procedure,0,506452516,740,771,Invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04365257,NCT04365257,1,0,44790095,Invasive ventilation,Procedure,0,506456116,1721,1752,invasive mechanical ventilation,at time of enrollment,0,,-99999,99999,1,1
NCT04372186,NCT04372186,1,0,44790095,Invasive ventilation,Procedure,0,506471116,378,409,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04372589,NCT04372589,1,0,44790095,Invasive ventilation,Procedure,0,,328,359,invasive mechanical ventilation,< 72 hours,3,,-99999,99999,1,1
NCT04389840,NCT04389840,1,0,44790095,Invasive ventilation,Procedure,0,,545,576,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04391179,NCT04391179,1,0,44790095,Invasive ventilation,Procedure,0,,734,765,invasive mechanical ventilation,History of recent,0,,-99999,99999,1,1
NCT04391309,NCT04391309,1,0,44790095,Invasive ventilation,Procedure,0,,728,759,invasive mechanical ventilation,within the past 14 days,14,,-99999,99999,1,1
NCT04400058,NCT04400058,1,0,44790095,Invasive ventilation,Procedure,0,506518016,2165,2201,IMV (invasive mechanical ventilation,during the last 30 days,30,,-99999,99999,1,1
NCT04410354,NCT04410354,1,0,44790095,Invasive ventilation,Procedure,0,506535516,516,547,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04406389,NCT04406389,1,0,4041193,Operation on nervous system,Procedure,0,,1237,1260,neurosurgical procedure,in the past 30 days,30,,-99999,99999,1,1
NCT04412252,NCT04412252,1,0,44790095,Invasive ventilation,Procedure,0,506539816,461,492,invasive mechanical ventilation,on Day 1 at the time of randomization,10000,,-99999,99999,1,1
NCT04421027,NCT04421027,1,0,44790095,Invasive ventilation,Procedure,0,506549516,2616,2647,invasive mechanical ventilation,at study entry,0,,-99999,99999,1,1
NCT04447469,NCT04447469,1,0,44790095,Invasive ventilation,Procedure,0,,993,1024,invasive mechanical ventilation,within 12 months,365,,-99999,99999,1,1
NCT04452565,NCT04452565,1,0,44790095,Invasive ventilation,Procedure,0,,953,984,Invasive mechanical ventilation,48 hours prior to enrollment,2,,-99999,99999,1,1
NCT04464395,NCT04464395,1,0,44790095,Invasive ventilation,Procedure,0,506586316,663,694,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04479358,NCT04479358,1,0,44790095,Invasive ventilation,Procedure,0,,647,678,invasive mechanical ventilation,Concurrent use of,0,,-99999,99999,1,1
NCT04494646,NCT04494646,1,0,44790095,Invasive ventilation,Procedure,0,,735,766,invasive mechanical ventilation,within the next 24 hours,1,,-99999,99999,1,1
NCT04497389,NCT04497389,1,0,44790095,Invasive ventilation,Procedure,0,506624016,745,776,invasive mechanical ventilation,,0,,-99999,99999,1,1
NCT04501978,NCT04501978,1,0,44790095,Invasive ventilation,Procedure,0,506627216,1581,1612,invasive mechanical ventilation,commencement at this admission,0,,-99999,99999,1,1
NCT04393155,NCT04393155,1,0,4323902,Lung volume reduction surgery,Procedure,0,,630,644,lung resection,at the time of consent,10000,,-99999,99999,1,1
NCT04478071,NCT04478071,1,0,46273700,Maintenance hemodialysis,Procedure,0,,1214,1234,maintenance dialysis,at randomization,0,,-99999,99999,1,1
NCT04460105,NCT04460105,1,0,4332501,Management of noninvasive mechanical ventilation,Procedure,0,506581416,915,952,Invasive mechanical ventilation (IMV),within 12 hours of randomization,0,,-99999,99999,1,1
NCT04405076,NCT04405076,1,0,4073634,Medical therapy,Procedure,0,,5860,5880,medical intervention,at any time during participation in the study,0,,-99999,99999,1,1
NCT04367831,NCT04367831,1,0,706581,Neurological surgery,Procedure,0,506459916,931,943,neurosurgery,within the past 30 days,30,,-99999,99999,1,1
NCT04341675,NCT04341675,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506397616,781,828,non-invasive ventilation,,0,,-99999,99999,1,1
NCT04345614,NCT04345614,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,2603,2644,Noninvasive positive pressure ventilation,sore throat,0,,-99999,99999,1,1
NCT04349098,NCT04349098,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,1793,1834,noninvasive positive pressure ventilation,using the formula of Cockcroft and Gault,0,,-99999,99999,1,1
NCT04350593,NCT04350593,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506418916,838,862,non-invasive ventilation,,0,,-99999,99999,1,1
NCT04364763,NCT04364763,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,2308,2332,non-invasive ventilation,at the time of Screening,10000,,-99999,99999,1,1
NCT04374279,NCT04374279,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506478116,331,373,non-invasive positive pressure ventilation,at time of study entry,0,,-99999,99999,1,1
NCT04391309,NCT04391309,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,675,717,non-invasive positive-pressure ventilation,within the past 14 days,14,,-99999,99999,1,1
NCT04412252,NCT04412252,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506539816,435,459,non-invasive ventilation,on Day 1 at the time of randomization,10000,,-99999,99999,1,1
NCT04425252,NCT04425252,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506557016,4201,4242,noninvasive positive pressure ventilation,,0,,-99999,99999,1,1
NCT04464395,NCT04464395,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506586316,698,722,non-invasive ventilation,,0,,-99999,99999,1,1
NCT04470622,NCT04470622,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506590516,834,875,noninvasive positive pressure ventilation,,0,,-99999,99999,1,1
NCT04488575,NCT04488575,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,506613016,591,615,non-invasive ventilation,at the time of screening,10000,,-99999,99999,1,1
NCT04497389,NCT04497389,1,0,40486624,Noninvasive positive pressure ventilation,Procedure,0,,1002,1044,non-invasive positive pressure ventilation,obtained within 14 days of enrollment,14,,-99999,99999,1,1
NCT04320511,NCT04320511,1,0,4177224,Noninvasive ventilation,Procedure,0,506357216,361,392,non-invasive ventilator support,,0,,-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4177224,Noninvasive ventilation,Procedure,0,,540,575,non-invasive mechanical ventilation,history of,0,,-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4177224,Noninvasive ventilation,Procedure,0,506407716,2184,2207,noninvasive ventilation,,0,,-99999,99999,1,1
NCT04388683,NCT04388683,1,0,4177224,Noninvasive ventilation,Procedure,0,506499516,1037,1067,non-invasive ventilation (NIV),,0,,-99999,99999,1,1
NCT04458298,NCT04458298,1,0,4177224,Noninvasive ventilation,Procedure,0,506578616,1022,1045,noninvasive ventilation,,0,,-99999,99999,1,1
NCT04501796,NCT04501796,1,0,4177224,Noninvasive ventilation,Procedure,0,506626916,1174,1206,noninvasive ventilation modality,,0,,-99999,99999,1,1
NCT04439006,NCT04439006,1,0,2718921,"Not otherwise classified, antineoplastic drugs",Procedure,0,,2172,2191,anti-cancer therapy,,0,,-99999,99999,1,1
NCT04441047,NCT04441047,1,0,2718921,"Not otherwise classified, antineoplastic drugs",Procedure,0,,687,705,treated for cancer,History of,0,,-99999,99999,1,1
NCT04390191,NCT04390191,1,0,4094240,Open heart surgery,Procedure,0,506502916,715,736,heart surgery,within 3 months,90,,-99999,99999,1,1
NCT04342897,NCT04342897,1,0,4141149,Open insertion of central venous catheter,Procedure,0,506400816,772,810,central venous access device placement,poorly controlled,0,,-99999,99999,1,1
NCT04392219,NCT04392219,1,0,4299602,Operation on gastrointestinal tract,Procedure,0,,1099,1128,gastrointestinal (GI) surgery,history of,0,,-99999,99999,1,1
NCT04344587,NCT04344587,1,0,4336544,Operation on trachea,Procedure,0,506406116,953,969,Tracheal surgery,during the previous 15 days,15,,-99999,99999,1,1
NCT04368000,NCT04368000,1,0,4336544,Operation on trachea,Procedure,0,506460316,630,646,tracheal surgery,within 48 hours,2,,-99999,99999,1,1
NCT04418544,NCT04418544,1,0,4336544,Operation on trachea,Procedure,0,506547016,562,592,tracheal surgery,Prior,0,,-99999,99999,1,1
NCT04392323,NCT04392323,1,0,4155973,Outpatient procedure,Procedure,0,,767,788,Outpatient procedures,Current,10000,,-99999,99999,1,1
NCT04364763,NCT04364763,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,,2201,2272,"on supplemental oxygen with a nasal cannula, including high-flow oxygen",at the time of Screening,10000,,-99999,99999,1,1
NCT04365257,NCT04365257,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,506456116,1650,1704,oxygenation by high-flow nasal cannula,at time of enrollment,0,,-99999,99999,1,1
NCT04470622,NCT04470622,1,0,4155151,Oxygen administration by nasal cannula,Procedure,0,506590516,770,813,oxygen delivered by high-flow nasal cannula,,0,,-99999,99999,1,1
NCT04365257,NCT04365257,1,0,44790731,Oxygen administration by non rebreather mask,Procedure,0,506456116,1650,1679,oxygenation by non-rebreather,at time of enrollment,0,,-99999,99999,1,1
NCT04470622,NCT04470622,1,0,44790731,Oxygen administration by non rebreather mask,Procedure,0,506590516,770,832,oxygen delivered by nonrebreather mask,,0,,-99999,99999,1,1
NCT04340232,NCT04340232,1,0,37521841,Oxygen supplementation,Procedure,0,506393916,2159,2181,oxygen supplementation,,0,,-99999,99999,1,1
NCT04370782,NCT04370782,1,0,37521841,Oxygen supplementation,Procedure,0,,909,931,oxygen supplementation,History of,0,,-99999,99999,1,1
NCT04388709,NCT04388709,1,0,37521841,Oxygen supplementation,Procedure,0,,402,432,continuous supplemental oxygen,,0,,-99999,99999,1,1
NCT04421404,NCT04421404,1,0,37521841,Oxygen supplementation,Procedure,0,506551216,469,491,oxygen supplementation,prior to COVID-19 infection,0,,-99999,99999,1,1
NCT04429867,NCT04429867,1,0,37521841,Oxygen supplementation,Procedure,0,,692,714,oxygen supplementation,at presentation,0,,-99999,99999,1,1
NCT04312997,NCT04312997,1,0,4239130,Oxygen therapy,Procedure,0,506352916,1750,1756,oxygen,at the time of screening,10000,,-99999,99999,1,1
NCT04333654,NCT04333654,1,0,4239130,Oxygen therapy,Procedure,0,,449,468,supplemental oxygen,within 2 months before enrollment,60,,-99999,99999,1,1
NCT04338828,NCT04338828,1,0,4239130,Oxygen therapy,Procedure,0,,677,691,oxygen therapy,12 days prior to ED visit,12,,-99999,99999,1,1
NCT04341116,NCT04341116,1,0,4239130,Oxygen therapy,Procedure,0,506396516,1004,1018,oxygen therapy,,0,,-99999,99999,1,1
NCT04351243,NCT04351243,1,0,4239130,Oxygen therapy,Procedure,0,506421116,1342,1369,supplemental oxygen therapy,pre-hospitalization,0,,-99999,99999,1,1
NCT04356443,NCT04356443,1,1,4239130,Oxygen therapy,Procedure,1,,160,179,supplemental oxygen,prior to hospital admission,0,,-99999,99999,1,1
NCT04365127,NCT04365127,1,0,4239130,Oxygen therapy,Procedure,0,,746,765,supplemental oxygen,History of,0,,-99999,99999,1,1
NCT04366830,NCT04366830,1,0,4239130,Oxygen therapy,Procedure,0,,1905,1919,oxygen therapy,prior to becoming ill with ARDS due to COVID-19 infection,0,,-99999,99999,1,1
NCT04414124,NCT04414124,1,0,4239130,Oxygen therapy,Procedure,0,,660,674,oxygen therapy,within 2 days,2,,-99999,99999,1,1
NCT04427566,NCT04427566,1,0,4239130,Oxygen therapy,Procedure,0,,1126,1145,supplemental oxygen,within 14 days of enrollment,14,,-99999,99999,1,1
NCT04438057,NCT04438057,1,0,4239130,Oxygen therapy,Procedure,0,,730,744,oxygen therapy,,0,,-99999,99999,1,1
NCT04442191,NCT04442191,1,0,4239130,Oxygen therapy,Procedure,0,,1009,1028,supplemental oxygen,within the preceding 72 hours,3,,-99999,99999,1,1
NCT04446377,NCT04446377,1,0,4239130,Oxygen therapy,Procedure,0,506571416,2515,2534,supplemental oxygen,,0,,-99999,99999,1,1
NCT04460105,NCT04460105,1,0,4239130,Oxygen therapy,Procedure,0,,1920,1939,supplemental oxygen,prior to receiving COVID-19 diagnosis,0,,-99999,99999,1,1
NCT04486482,NCT04486482,1,0,4239130,Oxygen therapy,Procedure,0,,840,854,oxygen therapy,History of,0,,-99999,99999,1,1
NCT04502472,NCT04502472_phase1,1,0,4199458,Passive immunization,Procedure,0,,1166,1187,pooled immunoglobulin,in past 30 days,30,,-99999,99999,1,1
NCT04317040,NCT04317040,1,0,4324124,Peritoneal dialysis,Procedure,0,506355316,1025,1044,peritoneal dialysis,,0,,-99999,99999,1,1
NCT04334382,NCT04334382,1,0,4324124,Peritoneal dialysis,Procedure,0,506379516,446,465,peritoneal dialysis,,0,,-99999,99999,1,1
NCT04342169,NCT04342169,1,0,4324124,Peritoneal dialysis,Procedure,0,506399116,350,369,peritoneal dialysis,,0,,-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4324124,Peritoneal dialysis,Procedure,0,506408416,3328,3347,Peritoneal Dialysis,,0,,-99999,99999,1,1
NCT04447404,NCT04447404,1,0,4324124,Peritoneal dialysis,Procedure,0,506572616,332,351,peritoneal dialysis,,0,,-99999,99999,1,1
NCT04470622,NCT04470622,1,0,4324124,Peritoneal dialysis,Procedure,0,506590416,625,644,peritoneal dialysis,currently receiving,10000,,-99999,99999,1,1
NCT04493307,NCT04493307,1,0,4324124,Peritoneal dialysis,Procedure,0,506620216,972,991,peritoneal dialysis,,0,,-99999,99999,1,1
NCT04025580,NCT04025580,1,0,4214993,Pertussis vaccination,Procedure,0,506343116,1375,1462,vaccine pertussis [TDaP],within the past 14 days,14,,-99999,99999,1,1
NCT04283461,NCT04283461,1,0,4304209,Placement of stent,Procedure,0,506348116,7479,7494,stent placement,history of,0,,-99999,99999,1,1
NCT04411628,NCT04411628,1,0,4118896,Plasma/plasma substitute transfusion,Procedure,0,,573,611,convalescent COVID-19 plasma treatment,prior to enrollment,0,,-99999,99999,1,1
NCT04421027,NCT04421027,1,0,4118896,Plasma/plasma substitute transfusion,Procedure,0,506549216,1669,1688,convalescent plasma,,0,,-99999,99999,1,1
NCT04497987,NCT04497987,1,0,4118896,Plasma/plasma substitute transfusion,Procedure,0,,729,767,convalescent COVID-19 plasma treatment,history of,0,,-99999,99999,1,1
NCT04278404,NCT04278404,1,0,4049372,Plasmapheresis,Procedure,0,,1015,1029,plasmapheresis,within the previous 24 hours,1,,-99999,99999,1,1
NCT04306393,NCT04306393,1,0,35806394,Pneumonectomy,Procedure,0,506349416,602,615,pneumonectomy,medical history of,0,,-99999,99999,1,1
NCT04393948,NCT04393948,1,0,35806394,Pneumonectomy,Procedure,0,506509316,953,966,pneumonectomy,,0,,-99999,99999,1,1
NCT04025580,NCT04025580,1,0,4061660,Preventive procedure,Procedure,0,,1726,1757,treatment for active malignancy,within the past 30 days,30,,-99999,99999,1,1
NCT04328961,NCT04328961,1,0,4144238,Primary chemoprophylaxis,Procedure,0,506366916,1038,1054,chemoprophylaxis,Concomitant,0,,-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,4042642,Procedure on central nervous system,Procedure,0,506425416,2864,2900,central nervous system (CNS) surgery,during study participation,0,,-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,4042642,Procedure on central nervous system,Procedure,0,506426416,2864,2900,central nervous system (CNS) surgery,during study participation,0,,-99999,99999,1,1
NCT04418544,NCT04418544,1,0,4043183,Procedure on esophagus,Procedure,0,506547016,574,592,esophageal surgery,Prior,0,,-99999,99999,1,1
NCT04418544,NCT04418544,1,0,4047655,Procedure on larynx,Procedure,0,506547016,551,592,laryngeal surgery,Prior,0,,-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,4043019,Procedure on nervous system,Procedure,0,506369216,3186,3197,CNS surgery,in the last 2 months,60,,-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,4043019,Procedure on nervous system,Procedure,0,506370216,3186,3197,CNS surgery,in the last 2 months,60,,-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,4043019,Procedure on nervous system,Procedure,0,506371116,3186,3197,CNS surgery,in the last 2 months,60,,-99999,99999,1,1
NCT03648372,NCT03648372_other,2,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,5750,5777,extended field radiotherapy,<=4 weeks before the start of treatment,28,,-99999,99999,1,1
NCT04353271,NCT04353271,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,506427816,971,980,radiation,within 3 months,90,,-99999,99999,1,1
NCT04357574,NCT04357574,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,185,213,total body radiation therapy,,0,,-99999,99999,1,1
NCT04370782,NCT04370782,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,506466816,1067,1084,radiation therapy,History of,0,,-99999,99999,1,1
NCT04393948,NCT04393948,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,982,994,radiotherapy,at the time of enrollment,10000,,-99999,99999,1,1
NCT04418544,NCT04418544,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,506547316,672,689,radiation therapy,,0,,-99999,99999,1,1
NCT04427566,NCT04427566,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,1266,1283,radiation therapy,within 14 days of enrollment,14,,-99999,99999,1,1
NCT04466098,NCT04466098,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,506586716,2358,2367,radiation,,0,,-99999,99999,1,1
NCT04470999,NCT04470999,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,506590716,663,680,radiation therapy,less than or equal to 3 weeks prior to leukapheresis,21,,-99999,99999,1,1
NCT04482595,NCT04482595,1,0,4029715,Radiation oncology AND/OR radiotherapy,Procedure,0,,2184,2205,thoracic radiotherapy,within 3 days of the first scheduled day of dosing,1,,-99999,99999,1,1
NCT04418544,NCT04418544,1,0,4164300,Radical neck dissection,Procedure,0,506547316,641,664,radical neck dissection,,0,,-99999,99999,1,1
NCT04405739,NCT04405739,1,0,4045162,Reconstruction procedure,Procedure,0,506530016,6450,6470,corrective surgeries,,0,,-99999,99999,1,1
NCT04458298,NCT04458298,1,0,4146536,Renal dialysis,Procedure,0,,1330,1352,renal dialysis therapy,at screening,0,,-99999,99999,1,1
NCT04359277,NCT04359277,1,0,4163566,Renal replacement,Procedure,0,506439916,526,553,renal replacement therapies,,0,,-99999,99999,1,1
NCT04380688,NCT04380688,1,0,4205502,Resuscitation,Procedure,0,,1074,1095,medical resuscitation,at the time of signing the informed consent form,10000,,-99999,99999,1,1
NCT04329897,NCT04329897,1,0,4084641,Revision of joint replacement,Procedure,0,,240,266,revision joint replacement,,0,,-99999,99999,1,1
NCT04025580,NCT04025580,1,0,44806815,Seasonal influenza vaccination,Procedure,0,,983,1009,seasonal influenza vaccine,within the past 30 days,30,,-99999,99999,1,1
NCT04382586,NCT04382586_1,1,0,37586170,Small bowel resection,Procedure,0,506492716,676,715,resection of the stomach or small bowel,,0,,-99999,99999,1,1
NCT04382586,NCT04382586_2,2,0,37586170,Small bowel resection,Procedure,0,506492816,676,715,resection of the stomach or small bowel,,0,,-99999,99999,1,1
NCT04439006,NCT04439006,1,0,37586170,Small bowel resection,Procedure,0,506566216,3123,3151,resection of the small bowel,,0,,-99999,99999,1,1
NCT04497948,NCT04497948,1,0,4030148,Small intestine excision,Procedure,0,506624916,1716,1747,extensive small bowel resection,,0,,-99999,99999,1,1
NCT03852537,NCT03852537_covid,1,0,4208341,Solid organ transplant,Procedure,0,506342016,1144,1171,solid organ transplantation,Recent history of,0,,-99999,99999,1,1
NCT03852537,NCT03852537_pneum,2,0,4208341,Solid organ transplant,Procedure,0,506342416,481,508,solid organ transplantation,admitted,0,,-99999,99999,1,1
NCT04331795,NCT04331795_A,1,0,4208341,Solid organ transplant,Procedure,0,506372716,2316,2338,solid organ transplant,History of,0,,-99999,99999,1,1
NCT04331795,NCT04331795_B,2,0,4208341,Solid organ transplant,Procedure,0,506374316,1386,1408,solid organ transplant,anti-IL6R inhibitor,0,,-99999,99999,1,1
NCT04336410,NCT04336410,1,0,4208341,Solid organ transplant,Procedure,0,506388216,2261,2303,solid organ transplantation,Current,10000,,-99999,99999,1,1
NCT04341675,NCT04341675,1,0,4208341,Solid organ transplant,Procedure,0,506397716,1140,1157,organ transplants,,0,,-99999,99999,1,1
NCT04342169,NCT04342169,1,0,4208341,Solid organ transplant,Procedure,0,506399216,281,303,solid organ transplant,History of,0,,-99999,99999,1,1
NCT04342663,NCT04342663,1,0,4208341,Solid organ transplant,Procedure,0,,819,841,solid organ transplant,Currently,10000,,-99999,99999,1,1
NCT04345614,NCT04345614,1,0,4208341,Solid organ transplant,Procedure,0,506407916,3030,3061,Organ transplant,,0,,-99999,99999,1,1
NCT04348370,NCT04348370,1,0,4208341,Solid organ transplant,Procedure,0,506414716,927,954,solid organ transplantation,for longer than 3 months,90,,-99999,99999,1,1
NCT04353271,NCT04353271,1,0,4208341,Solid organ transplant,Procedure,0,,1085,1107,solid organ transplant,within 3 days prior to patient presenting to USA Facility,3,,-99999,99999,1,1
NCT04355897,NCT04355897,1,0,4208341,Solid organ transplant,Procedure,0,,336,352,organ transplant,,0,,-99999,99999,1,1
NCT04365153,NCT04365153,1,0,4208341,Solid organ transplant,Procedure,0,506455716,2114,2151,solid-organ transplant,,0,,-99999,99999,1,1
NCT04371640,NCT04371640,1,0,4208341,Solid organ transplant,Procedure,0,506468416,648,670,solid organ transplant,,0,,-99999,99999,1,1
NCT04373044,NCT04373044,1,0,4208341,Solid organ transplant,Procedure,0,,3747,3769,Solid organ transplant,Current,10000,,-99999,99999,1,1
NCT04388709,NCT04388709,1,0,4208341,Solid organ transplant,Procedure,0,506499916,890,917,solid organ transplantation,,0,,-99999,99999,1,1
NCT04391309,NCT04391309,1,0,4208341,Solid organ transplant,Procedure,0,,1756,1788,Solid organ transplant recipient,within the past 14 days,14,,-99999,99999,1,1
NCT04393948,NCT04393948,1,0,4208341,Solid organ transplant,Procedure,0,506509116,1616,1643,solid organ transplantation,,0,,-99999,99999,1,1
NCT04399252,NCT04399252,1,0,4208341,Solid organ transplant,Procedure,0,506514216,1475,1518,organ transplant,,0,,-99999,99999,1,1
NCT04399980,NCT04399980,1,0,4208341,Solid organ transplant,Procedure,0,506517016,934,971,solid-organ transplant,,0,,-99999,99999,1,1
NCT04405739,NCT04405739,1,0,4208341,Solid organ transplant,Procedure,0,,5710,5731,organ transplantation,within the past 30 days,30,,-99999,99999,1,1
NCT04441047,NCT04441047,1,0,4208341,Solid organ transplant,Procedure,0,506569216,1229,1245,organ transplant,History of,0,,-99999,99999,1,1
NCT04446377,NCT04446377,1,0,4208341,Solid organ transplant,Procedure,0,,4699,4726,solid organ transplantation,less than or equal to  4 days,4,,-99999,99999,1,1
NCT04463004,NCT04463004,1,0,4208341,Solid organ transplant,Procedure,0,506585216,899,936,solid-organ transplant,History of,0,,-99999,99999,1,1
NCT04470622,NCT04470622,1,0,4208341,Solid organ transplant,Procedure,0,506590216,1003,987,transplant organ,current,10000,,-99999,99999,1,1
NCT04478071,NCT04478071,1,0,4208341,Solid organ transplant,Procedure,0,,1264,1286,solid organ transplant,at randomization,0,,-99999,99999,1,1
NCT04479358,NCT04479358,1,0,4208341,Solid organ transplant,Procedure,0,506598316,1998,2020,solid organ transplant,History of,0,,-99999,99999,1,1
NCT04482699,NCT04482699,1,0,4208341,Solid organ transplant,Procedure,0,506605016,2945,2967,solid organ transplant,,0,,-99999,99999,1,1
NCT04492514,NCT04492514,1,0,4208341,Solid organ transplant,Procedure,0,506618316,935,972,solid-organ transplant,,0,,-99999,99999,1,1
NCT04329923,NCT04329923_1,1,0,37079536,Spinal surgery,Procedure,0,506369216,3177,3197,spine surgery,in the last 2 months,60,,-99999,99999,1,1
NCT04329923,NCT04329923_2,2,0,37079536,Spinal surgery,Procedure,0,506370216,3177,3197,spine surgery,in the last 2 months,60,,-99999,99999,1,1
NCT04329923,NCT04329923_3,3,0,37079536,Spinal surgery,Procedure,0,506371116,3177,3197,spine surgery,in the last 2 months,60,,-99999,99999,1,1
NCT04353037,NCT04353037_covid19,1,0,37079536,Spinal surgery,Procedure,0,506425416,2855,2900,spine surgery,during study participation,0,,-99999,99999,1,1
NCT04353037,NCT04353037_healthcare,2,0,37079536,Spinal surgery,Procedure,0,506426416,2855,2900,spine surgery,during study participation,0,,-99999,99999,1,1
NCT04486001,NCT04486001,1,0,45888352,Splenectomy,Procedure,0,506608716,1597,1608,splenectomy,within the last 2 years,730,,-99999,99999,1,1
NCT04344587,NCT04344587,1,0,4100637,Sternotomy,Procedure,0,506406116,973,983,sternotomy,during the previous 15 days,15,,-99999,99999,1,1
NCT04368000,NCT04368000,1,0,4100637,Sternotomy,Procedure,0,506460316,650,660,sternotomy,within 48 hours,2,,-99999,99999,1,1
NCT03376854,NCT03376854,1,0,45888085,Surgery,Procedure,0,506332516,1019,1043,surgical intervention,,0,,-99999,99999,1,1
NCT04025580,NCT04025580,1,0,45888085,Surgery,Procedure,0,506342916,1668,1675,surgery,within the past 8 weeks,56,,-99999,99999,1,1
